,org:resource,lifecycle:transition,concept:name,time:timestamp,case:REG_DATE,case:concept:name,case:AMOUNT_REQ
606,11001,COMPLETE,A_DECLINED,2011-10-03 13:31:11.922000+02:00,2011-10-03 13:22:34.340000+02:00,174075,6000
607,112,COMPLETE,A_SUBMITTED,2011-10-03 13:23:45.900000+02:00,2011-10-03 13:23:45.900000+02:00,174078,10000
608,112,COMPLETE,A_PARTLYSUBMITTED,2011-10-03 13:23:54.485000+02:00,2011-10-03 13:23:45.900000+02:00,174078,10000
609,112,COMPLETE,A_PREACCEPTED,2011-10-03 13:24:40.730000+02:00,2011-10-03 13:23:45.900000+02:00,174078,10000
610,11180,COMPLETE,A_ACCEPTED,2011-10-03 16:02:14.401000+02:00,2011-10-03 13:23:45.900000+02:00,174078,10000
611,11180,COMPLETE,A_FINALIZED,2011-10-03 16:10:35.933000+02:00,2011-10-03 13:23:45.900000+02:00,174078,10000
612,10972,COMPLETE,A_REGISTERED,2011-10-17 20:11:18.064000+02:00,2011-10-03 13:23:45.900000+02:00,174078,10000
613,10972,COMPLETE,A_ACTIVATED,2011-10-17 20:11:18.064000+02:00,2011-10-03 13:23:45.900000+02:00,174078,10000
614,10972,COMPLETE,A_APPROVED,2011-10-17 20:11:18.064000+02:00,2011-10-03 13:23:45.900000+02:00,174078,10000
615,112,COMPLETE,A_SUBMITTED,2011-10-03 13:26:11.439000+02:00,2011-10-03 13:26:11.439000+02:00,174081,7500
616,112,COMPLETE,A_PARTLYSUBMITTED,2011-10-03 13:26:11.742000+02:00,2011-10-03 13:26:11.439000+02:00,174081,7500
617,112,COMPLETE,A_DECLINED,2011-10-03 13:26:50.838000+02:00,2011-10-03 13:26:11.439000+02:00,174081,7500
618,112,COMPLETE,A_SUBMITTED,2011-10-03 13:26:26.927000+02:00,2011-10-03 13:26:26.927000+02:00,174084,8400
619,112,COMPLETE,A_PARTLYSUBMITTED,2011-10-03 13:26:27.154000+02:00,2011-10-03 13:26:26.927000+02:00,174084,8400
620,112,COMPLETE,A_PREACCEPTED,2011-10-03 13:27:03.575000+02:00,2011-10-03 13:26:26.927000+02:00,174084,8400
621,10809,COMPLETE,A_ACCEPTED,2011-10-03 14:30:47.140000+02:00,2011-10-03 13:26:26.927000+02:00,174084,8400
622,10809,COMPLETE,A_FINALIZED,2011-10-03 14:31:15.008000+02:00,2011-10-03 13:26:26.927000+02:00,174084,8400
623,10809,COMPLETE,A_APPROVED,2011-10-04 10:17:26.249000+02:00,2011-10-03 13:26:26.927000+02:00,174084,8400
624,10809,COMPLETE,A_REGISTERED,2011-10-04 10:17:26.249000+02:00,2011-10-03 13:26:26.927000+02:00,174084,8400
625,10809,COMPLETE,A_ACTIVATED,2011-10-04 10:17:26.249000+02:00,2011-10-03 13:26:26.927000+02:00,174084,8400
626,112,COMPLETE,A_SUBMITTED,2011-10-03 13:46:48.075000+02:00,2011-10-03 13:46:48.075000+02:00,174087,15000
627,112,COMPLETE,A_PARTLYSUBMITTED,2011-10-03 13:46:48.334000+02:00,2011-10-03 13:46:48.075000+02:00,174087,15000
628,112,COMPLETE,A_PREACCEPTED,2011-10-03 13:47:31.966000+02:00,2011-10-03 13:46:48.075000+02:00,174087,15000
629,10863,COMPLETE,A_ACCEPTED,2011-10-03 13:50:43.193000+02:00,2011-10-03 13:46:48.075000+02:00,174087,15000
630,10863,COMPLETE,A_FINALIZED,2011-10-03 13:53:29.422000+02:00,2011-10-03 13:46:48.075000+02:00,174087,15000
631,10138,COMPLETE,A_APPROVED,2011-10-11 11:49:13.306000+02:00,2011-10-03 13:46:48.075000+02:00,174087,15000
632,10138,COMPLETE,A_ACTIVATED,2011-10-11 11:49:13.307000+02:00,2011-10-03 13:46:48.075000+02:00,174087,15000
633,10138,COMPLETE,A_REGISTERED,2011-10-11 11:49:13.307000+02:00,2011-10-03 13:46:48.075000+02:00,174087,15000
634,112,COMPLETE,A_SUBMITTED,2011-10-03 13:50:01.312000+02:00,2011-10-03 13:50:01.312000+02:00,174090,20000
635,112,COMPLETE,A_PARTLYSUBMITTED,2011-10-03 13:50:01.702000+02:00,2011-10-03 13:50:01.312000+02:00,174090,20000
636,112,COMPLETE,A_PREACCEPTED,2011-10-03 13:50:38.338000+02:00,2011-10-03 13:50:01.312000+02:00,174090,20000
637,112,COMPLETE,A_CANCELLED,2011-11-03 09:15:06.105000+01:00,2011-10-03 13:50:01.312000+02:00,174090,20000
638,112,COMPLETE,A_SUBMITTED,2011-10-03 13:54:15.910000+02:00,2011-10-03 13:54:15.910000+02:00,174093,21000
639,112,COMPLETE,A_PARTLYSUBMITTED,2011-10-03 13:54:16.301000+02:00,2011-10-03 13:54:15.910000+02:00,174093,21000
640,112,COMPLETE,A_PREACCEPTED,2011-10-03 13:55:01.828000+02:00,2011-10-03 13:54:15.910000+02:00,174093,21000
641,11180,COMPLETE,A_ACCEPTED,2011-10-03 15:50:06.991000+02:00,2011-10-03 13:54:15.910000+02:00,174093,21000
642,11180,COMPLETE,A_FINALIZED,2011-10-03 15:57:34.171000+02:00,2011-10-03 13:54:15.910000+02:00,174093,21000
643,112,COMPLETE,A_CANCELLED,2011-11-03 09:15:29.299000+01:00,2011-10-03 13:54:15.910000+02:00,174093,21000
644,112,COMPLETE,A_SUBMITTED,2011-10-03 14:10:56.279000+02:00,2011-10-03 14:10:56.279000+02:00,174096,5000
645,112,COMPLETE,A_PARTLYSUBMITTED,2011-10-03 14:10:56.566000+02:00,2011-10-03 14:10:56.279000+02:00,174096,5000
646,112,COMPLETE,A_PREACCEPTED,2011-10-03 14:11:44.045000+02:00,2011-10-03 14:10:56.279000+02:00,174096,5000
647,11120,COMPLETE,A_ACCEPTED,2011-10-03 16:22:24.804000+02:00,2011-10-03 14:10:56.279000+02:00,174096,5000
648,11120,COMPLETE,A_FINALIZED,2011-10-03 16:23:12.514000+02:00,2011-10-03 14:10:56.279000+02:00,174096,5000
649,10809,COMPLETE,A_REGISTERED,2011-10-21 10:36:28.397000+02:00,2011-10-03 14:10:56.279000+02:00,174096,5000
650,10809,COMPLETE,A_ACTIVATED,2011-10-21 10:36:28.397000+02:00,2011-10-03 14:10:56.279000+02:00,174096,5000
651,10809,COMPLETE,A_APPROVED,2011-10-21 10:36:28.397000+02:00,2011-10-03 14:10:56.279000+02:00,174096,5000
652,112,COMPLETE,A_SUBMITTED,2011-10-03 14:17:13.044000+02:00,2011-10-03 14:17:13.043000+02:00,174099,15000
653,112,COMPLETE,A_PARTLYSUBMITTED,2011-10-03 14:17:13.470000+02:00,2011-10-03 14:17:13.043000+02:00,174099,15000
654,112,COMPLETE,A_PREACCEPTED,2011-10-03 14:18:07.547000+02:00,2011-10-03 14:17:13.043000+02:00,174099,15000
655,11169,COMPLETE,A_ACCEPTED,2011-10-04 13:58:20.137000+02:00,2011-10-03 14:17:13.043000+02:00,174099,15000
656,11169,COMPLETE,A_FINALIZED,2011-10-04 14:05:09.813000+02:00,2011-10-03 14:17:13.043000+02:00,174099,15000
657,10138,COMPLETE,A_REGISTERED,2011-10-26 12:55:15.508000+02:00,2011-10-03 14:17:13.043000+02:00,174099,15000
658,10138,COMPLETE,A_APPROVED,2011-10-26 12:55:15.508000+02:00,2011-10-03 14:17:13.043000+02:00,174099,15000
659,10138,COMPLETE,A_ACTIVATED,2011-10-26 12:55:15.508000+02:00,2011-10-03 14:17:13.043000+02:00,174099,15000
660,112,COMPLETE,A_SUBMITTED,2011-10-03 14:22:13.947000+02:00,2011-10-03 14:22:13.947000+02:00,174102,4000
661,112,COMPLETE,A_PARTLYSUBMITTED,2011-10-03 14:22:15.243000+02:00,2011-10-03 14:22:13.947000+02:00,174102,4000
662,112,COMPLETE,A_PREACCEPTED,2011-10-03 14:22:44.484000+02:00,2011-10-03 14:22:13.947000+02:00,174102,4000
663,11120,COMPLETE,A_ACCEPTED,2011-10-03 16:14:17.953000+02:00,2011-10-03 14:22:13.947000+02:00,174102,4000
664,11120,COMPLETE,A_DECLINED,2011-10-03 16:16:36.877000+02:00,2011-10-03 14:22:13.947000+02:00,174102,4000
665,112,COMPLETE,A_SUBMITTED,2011-10-03 14:24:26.607000+02:00,2011-10-03 14:24:26.607000+02:00,174105,5000
666,112,COMPLETE,A_PARTLYSUBMITTED,2011-10-03 14:24:27.057000+02:00,2011-10-03 14:24:26.607000+02:00,174105,5000
667,112,COMPLETE,A_PREACCEPTED,2011-10-03 14:25:18.140000+02:00,2011-10-03 14:24:26.607000+02:00,174105,5000
668,10629,COMPLETE,A_ACCEPTED,2011-10-03 14:37:36.840000+02:00,2011-10-03 14:24:26.607000+02:00,174105,5000
669,10629,COMPLETE,A_FINALIZED,2011-10-03 14:38:13.755000+02:00,2011-10-03 14:24:26.607000+02:00,174105,5000
670,10629,COMPLETE,A_REGISTERED,2011-10-03 14:46:47.625000+02:00,2011-10-03 14:24:26.607000+02:00,174105,5000
671,10629,COMPLETE,A_ACTIVATED,2011-10-03 14:46:47.625000+02:00,2011-10-03 14:24:26.607000+02:00,174105,5000
672,10629,COMPLETE,A_APPROVED,2011-10-03 14:46:47.625000+02:00,2011-10-03 14:24:26.607000+02:00,174105,5000
673,112,COMPLETE,A_SUBMITTED,2011-10-03 14:31:34.141000+02:00,2011-10-03 14:31:34.141000+02:00,174108,10000
674,112,COMPLETE,A_PARTLYSUBMITTED,2011-10-03 14:31:34.644000+02:00,2011-10-03 14:31:34.141000+02:00,174108,10000
675,112,COMPLETE,A_DECLINED,2011-10-03 14:32:15.401000+02:00,2011-10-03 14:31:34.141000+02:00,174108,10000
676,112,COMPLETE,A_SUBMITTED,2011-10-03 14:49:07.819000+02:00,2011-10-03 14:49:07.819000+02:00,174111,2500
677,112,COMPLETE,A_PARTLYSUBMITTED,2011-10-03 14:49:08.171000+02:00,2011-10-03 14:49:07.819000+02:00,174111,2500
678,11001,COMPLETE,A_PREACCEPTED,2011-10-03 15:11:48.989000+02:00,2011-10-03 14:49:07.819000+02:00,174111,2500
679,11202,COMPLETE,A_CANCELLED,2011-10-03 16:39:39.248000+02:00,2011-10-03 14:49:07.819000+02:00,174111,2500
680,112,COMPLETE,A_SUBMITTED,2011-10-03 14:54:54.511000+02:00,2011-10-03 14:54:54.511000+02:00,174114,8950
681,112,COMPLETE,A_PARTLYSUBMITTED,2011-10-03 14:54:54.729000+02:00,2011-10-03 14:54:54.511000+02:00,174114,8950
682,11201,COMPLETE,A_DECLINED,2011-10-03 15:01:29.013000+02:00,2011-10-03 14:54:54.511000+02:00,174114,8950
683,112,COMPLETE,A_SUBMITTED,2011-10-03 15:14:36.133000+02:00,2011-10-03 15:14:36.133000+02:00,174117,7500
684,112,COMPLETE,A_PARTLYSUBMITTED,2011-10-03 15:14:36.507000+02:00,2011-10-03 15:14:36.133000+02:00,174117,7500
685,11001,COMPLETE,A_DECLINED,2011-10-03 15:18:40.112000+02:00,2011-10-03 15:14:36.133000+02:00,174117,7500
686,112,COMPLETE,A_SUBMITTED,2011-10-03 15:33:26.135000+02:00,2011-10-03 15:33:26.135000+02:00,174120,20000
687,112,COMPLETE,A_PARTLYSUBMITTED,2011-10-03 15:33:26.519000+02:00,2011-10-03 15:33:26.135000+02:00,174120,20000
688,11001,COMPLETE,A_PREACCEPTED,2011-10-03 15:55:46.602000+02:00,2011-10-03 15:33:26.135000+02:00,174120,20000
689,11202,COMPLETE,A_CANCELLED,2011-10-03 17:02:56.442000+02:00,2011-10-03 15:33:26.135000+02:00,174120,20000
690,112,COMPLETE,A_SUBMITTED,2011-10-03 16:15:28.356000+02:00,2011-10-03 16:15:28.356000+02:00,174123,2500
691,112,COMPLETE,A_PARTLYSUBMITTED,2011-10-03 16:15:29.420000+02:00,2011-10-03 16:15:28.356000+02:00,174123,2500
692,11001,COMPLETE,A_DECLINED,2011-10-03 16:20:19.119000+02:00,2011-10-03 16:15:28.356000+02:00,174123,2500
693,112,COMPLETE,A_SUBMITTED,2011-10-03 16:21:35.947000+02:00,2011-10-03 16:21:35.946000+02:00,174126,5000
694,112,COMPLETE,A_PARTLYSUBMITTED,2011-10-03 16:21:36.222000+02:00,2011-10-03 16:21:35.946000+02:00,174126,5000
695,11001,COMPLETE,A_DECLINED,2011-10-03 16:27:37.497000+02:00,2011-10-03 16:21:35.946000+02:00,174126,5000
696,112,COMPLETE,A_SUBMITTED,2011-10-03 16:35:06.773000+02:00,2011-10-03 16:35:06.773000+02:00,174129,4000
697,112,COMPLETE,A_PARTLYSUBMITTED,2011-10-03 16:35:07.366000+02:00,2011-10-03 16:35:06.773000+02:00,174129,4000
698,11001,COMPLETE,A_DECLINED,2011-10-03 16:46:10.512000+02:00,2011-10-03 16:35:06.773000+02:00,174129,4000
699,112,COMPLETE,A_SUBMITTED,2011-10-03 16:37:06.797000+02:00,2011-10-03 16:37:06.797000+02:00,174132,5000
700,112,COMPLETE,A_PARTLYSUBMITTED,2011-10-03 16:37:07.152000+02:00,2011-10-03 16:37:06.797000+02:00,174132,5000
701,112,COMPLETE,A_PREACCEPTED,2011-10-03 16:38:03.704000+02:00,2011-10-03 16:37:06.797000+02:00,174132,5000
702,10880,COMPLETE,A_ACCEPTED,2011-10-03 18:23:22.523000+02:00,2011-10-03 16:37:06.797000+02:00,174132,5000
703,10880,COMPLETE,A_FINALIZED,2011-10-03 18:28:13.862000+02:00,2011-10-03 16:37:06.797000+02:00,174132,5000
704,10609,COMPLETE,A_APPROVED,2011-11-07 14:21:46.610000+01:00,2011-10-03 16:37:06.797000+02:00,174132,5000
705,10609,COMPLETE,A_ACTIVATED,2011-11-07 14:21:46.611000+01:00,2011-10-03 16:37:06.797000+02:00,174132,5000
706,10609,COMPLETE,A_REGISTERED,2011-11-07 14:21:46.611000+01:00,2011-10-03 16:37:06.797000+02:00,174132,5000
707,112,COMPLETE,A_SUBMITTED,2011-10-03 16:38:31.557000+02:00,2011-10-03 16:38:31.556000+02:00,174135,15000
708,112,COMPLETE,A_PARTLYSUBMITTED,2011-10-03 16:38:33.012000+02:00,2011-10-03 16:38:31.556000+02:00,174135,15000
709,11201,COMPLETE,A_DECLINED,2011-10-03 16:44:33.819000+02:00,2011-10-03 16:38:31.556000+02:00,174135,15000
710,112,COMPLETE,A_SUBMITTED,2011-10-03 16:43:26.043000+02:00,2011-10-03 16:43:26.043000+02:00,174138,5000
711,112,COMPLETE,A_PARTLYSUBMITTED,2011-10-03 16:43:26.366000+02:00,2011-10-03 16:43:26.043000+02:00,174138,5000
712,11001,COMPLETE,A_PREACCEPTED,2011-10-03 16:47:52.668000+02:00,2011-10-03 16:43:26.043000+02:00,174138,5000
713,11200,COMPLETE,A_CANCELLED,2011-10-04 09:58:02.955000+02:00,2011-10-03 16:43:26.043000+02:00,174138,5000
714,112,COMPLETE,A_SUBMITTED,2011-10-03 16:59:27.009000+02:00,2011-10-03 16:59:27.008000+02:00,174141,10600
715,112,COMPLETE,A_PARTLYSUBMITTED,2011-10-03 16:59:28.016000+02:00,2011-10-03 16:59:27.008000+02:00,174141,10600
716,112,COMPLETE,A_PREACCEPTED,2011-10-03 17:00:13.397000+02:00,2011-10-03 16:59:27.008000+02:00,174141,10600
717,10971,COMPLETE,A_ACCEPTED,2011-10-03 17:06:17.483000+02:00,2011-10-03 16:59:27.008000+02:00,174141,10600
718,10971,COMPLETE,A_FINALIZED,2011-10-03 17:06:35.498000+02:00,2011-10-03 16:59:27.008000+02:00,174141,10600
719,10629,COMPLETE,A_ACTIVATED,2011-10-14 17:08:25.250000+02:00,2011-10-03 16:59:27.008000+02:00,174141,10600
720,10629,COMPLETE,A_APPROVED,2011-10-14 17:08:25.250000+02:00,2011-10-03 16:59:27.008000+02:00,174141,10600
721,10629,COMPLETE,A_REGISTERED,2011-10-14 17:08:25.250000+02:00,2011-10-03 16:59:27.008000+02:00,174141,10600
722,112,COMPLETE,A_SUBMITTED,2011-10-03 17:00:30.443000+02:00,2011-10-03 17:00:30.443000+02:00,174144,21000
723,112,COMPLETE,A_PARTLYSUBMITTED,2011-10-03 17:00:30.927000+02:00,2011-10-03 17:00:30.443000+02:00,174144,21000
724,112,COMPLETE,A_PREACCEPTED,2011-10-03 17:01:23.588000+02:00,2011-10-03 17:00:30.443000+02:00,174144,21000
725,11179,COMPLETE,A_ACCEPTED,2011-10-04 13:58:22.577000+02:00,2011-10-03 17:00:30.443000+02:00,174144,21000
726,11179,COMPLETE,A_FINALIZED,2011-10-04 14:05:27.652000+02:00,2011-10-03 17:00:30.443000+02:00,174144,21000
727,10629,COMPLETE,A_REGISTERED,2011-10-14 18:40:13.908000+02:00,2011-10-03 17:00:30.443000+02:00,174144,21000
728,10629,COMPLETE,A_APPROVED,2011-10-14 18:40:13.908000+02:00,2011-10-03 17:00:30.443000+02:00,174144,21000
729,10629,COMPLETE,A_ACTIVATED,2011-10-14 18:40:13.909000+02:00,2011-10-03 17:00:30.443000+02:00,174144,21000
730,112,COMPLETE,A_SUBMITTED,2011-10-03 17:01:05.208000+02:00,2011-10-03 17:01:05.207000+02:00,174147,12500
731,112,COMPLETE,A_PARTLYSUBMITTED,2011-10-03 17:01:09.909000+02:00,2011-10-03 17:01:05.207000+02:00,174147,12500
732,112,COMPLETE,A_PREACCEPTED,2011-10-03 17:01:48.237000+02:00,2011-10-03 17:01:05.207000+02:00,174147,12500
733,11122,COMPLETE,A_ACCEPTED,2011-10-29 10:14:03.567000+02:00,2011-10-03 17:01:05.207000+02:00,174147,12500
734,112,COMPLETE,A_CANCELLED,2011-11-03 09:15:08.789000+01:00,2011-10-03 17:01:05.207000+02:00,174147,12500
735,112,COMPLETE,A_SUBMITTED,2011-10-03 17:29:01.764000+02:00,2011-10-03 17:29:01.764000+02:00,174150,17000
736,112,COMPLETE,A_PARTLYSUBMITTED,2011-10-03 17:29:02.136000+02:00,2011-10-03 17:29:01.764000+02:00,174150,17000
737,11119,COMPLETE,A_PREACCEPTED,2011-10-03 18:00:23.728000+02:00,2011-10-03 17:29:01.764000+02:00,174150,17000
738,112,COMPLETE,A_CANCELLED,2011-11-03 09:15:11.077000+01:00,2011-10-03 17:29:01.764000+02:00,174150,17000
739,112,COMPLETE,A_SUBMITTED,2011-10-03 17:44:16.829000+02:00,2011-10-03 17:44:16.829000+02:00,174153,1000
740,112,COMPLETE,A_PARTLYSUBMITTED,2011-10-03 17:44:17.094000+02:00,2011-10-03 17:44:16.829000+02:00,174153,1000
741,112,COMPLETE,A_PREACCEPTED,2011-10-03 17:44:47.451000+02:00,2011-10-03 17:44:16.829000+02:00,174153,1000
742,10982,COMPLETE,A_ACCEPTED,2011-10-04 17:49:11.003000+02:00,2011-10-03 17:44:16.829000+02:00,174153,1000
743,10982,COMPLETE,A_FINALIZED,2011-10-04 17:50:51.754000+02:00,2011-10-03 17:44:16.829000+02:00,174153,1000
744,10629,COMPLETE,A_DECLINED,2011-10-17 14:22:58.564000+02:00,2011-10-03 17:44:16.829000+02:00,174153,1000
745,112,COMPLETE,A_SUBMITTED,2011-10-03 17:47:40.647000+02:00,2011-10-03 17:47:40.647000+02:00,174156,11500
746,112,COMPLETE,A_PARTLYSUBMITTED,2011-10-03 17:47:40.931000+02:00,2011-10-03 17:47:40.647000+02:00,174156,11500
747,112,COMPLETE,A_DECLINED,2011-10-03 17:48:22.560000+02:00,2011-10-03 17:47:40.647000+02:00,174156,11500
748,112,COMPLETE,A_SUBMITTED,2011-10-03 17:58:26.991000+02:00,2011-10-03 17:58:26.990000+02:00,174159,40000
749,112,COMPLETE,A_PARTLYSUBMITTED,2011-10-03 17:58:27.473000+02:00,2011-10-03 17:58:26.990000+02:00,174159,40000
750,112,COMPLETE,A_PREACCEPTED,2011-10-03 17:59:13.471000+02:00,2011-10-03 17:58:26.990000+02:00,174159,40000
751,11180,COMPLETE,A_ACCEPTED,2011-10-05 10:38:43.417000+02:00,2011-10-03 17:58:26.990000+02:00,174159,40000
752,11180,COMPLETE,A_FINALIZED,2011-10-05 10:44:32.407000+02:00,2011-10-03 17:58:26.990000+02:00,174159,40000
753,11049,COMPLETE,A_CANCELLED,2011-11-04 09:06:42.711000+01:00,2011-10-03 17:58:26.990000+02:00,174159,40000
754,112,COMPLETE,A_SUBMITTED,2011-10-03 18:07:45.221000+02:00,2011-10-03 18:07:45.220000+02:00,174162,4000
755,112,COMPLETE,A_PARTLYSUBMITTED,2011-10-03 18:07:45.418000+02:00,2011-10-03 18:07:45.220000+02:00,174162,4000
756,11119,COMPLETE,A_DECLINED,2011-10-03 18:18:58.433000+02:00,2011-10-03 18:07:45.220000+02:00,174162,4000
757,112,COMPLETE,A_SUBMITTED,2011-10-03 18:12:27.506000+02:00,2011-10-03 18:12:27.506000+02:00,174165,5000
758,112,COMPLETE,A_PARTLYSUBMITTED,2011-10-03 18:12:27.723000+02:00,2011-10-03 18:12:27.506000+02:00,174165,5000
759,112,COMPLETE,A_DECLINED,2011-10-03 18:13:08.715000+02:00,2011-10-03 18:12:27.506000+02:00,174165,5000
760,112,COMPLETE,A_SUBMITTED,2011-10-03 18:22:09.147000+02:00,2011-10-03 18:22:09.146000+02:00,174168,7897
761,112,COMPLETE,A_PARTLYSUBMITTED,2011-10-03 18:22:09.461000+02:00,2011-10-03 18:22:09.146000+02:00,174168,7897
762,11119,COMPLETE,A_PREACCEPTED,2011-10-03 18:24:07.545000+02:00,2011-10-03 18:22:09.146000+02:00,174168,7897
763,11119,COMPLETE,A_ACCEPTED,2011-10-03 19:27:10.724000+02:00,2011-10-03 18:22:09.146000+02:00,174168,7897
764,11119,COMPLETE,A_FINALIZED,2011-10-03 19:29:19.550000+02:00,2011-10-03 18:22:09.146000+02:00,174168,7897
765,10939,COMPLETE,A_CANCELLED,2011-10-13 18:21:09.135000+02:00,2011-10-03 18:22:09.146000+02:00,174168,7897
766,112,COMPLETE,A_SUBMITTED,2011-10-03 18:35:13.600000+02:00,2011-10-03 18:35:13.600000+02:00,174171,15000
767,112,COMPLETE,A_PARTLYSUBMITTED,2011-10-03 18:35:14.025000+02:00,2011-10-03 18:35:13.600000+02:00,174171,15000
768,112,COMPLETE,A_DECLINED,2011-10-03 18:36:01.730000+02:00,2011-10-03 18:35:13.600000+02:00,174171,15000
769,112,COMPLETE,A_SUBMITTED,2011-10-03 18:45:47.788000+02:00,2011-10-03 18:45:47.787000+02:00,174174,20000
770,112,COMPLETE,A_PARTLYSUBMITTED,2011-10-03 18:45:48.044000+02:00,2011-10-03 18:45:47.787000+02:00,174174,20000
771,112,COMPLETE,A_DECLINED,2011-10-03 18:46:25.230000+02:00,2011-10-03 18:45:47.787000+02:00,174174,20000
772,112,COMPLETE,A_SUBMITTED,2011-10-03 18:50:20.917000+02:00,2011-10-03 18:50:20.917000+02:00,174177,5000
773,112,COMPLETE,A_PARTLYSUBMITTED,2011-10-03 18:50:21.182000+02:00,2011-10-03 18:50:20.917000+02:00,174177,5000
774,112,COMPLETE,A_PREACCEPTED,2011-10-03 18:51:00.373000+02:00,2011-10-03 18:50:20.917000+02:00,174177,5000
775,112,COMPLETE,A_CANCELLED,2011-11-03 09:15:13.257000+01:00,2011-10-03 18:50:20.917000+02:00,174177,5000
776,112,COMPLETE,A_SUBMITTED,2011-10-03 18:51:38.608000+02:00,2011-10-03 18:51:38.607000+02:00,174180,20000
777,112,COMPLETE,A_PARTLYSUBMITTED,2011-10-03 18:51:38.822000+02:00,2011-10-03 18:51:38.607000+02:00,174180,20000
778,112,COMPLETE,A_PREACCEPTED,2011-10-03 18:52:19.683000+02:00,2011-10-03 18:51:38.607000+02:00,174180,20000
779,11119,COMPLETE,A_ACCEPTED,2011-10-03 20:24:53.300000+02:00,2011-10-03 18:51:38.607000+02:00,174180,20000
780,11119,COMPLETE,A_FINALIZED,2011-10-03 20:27:25.639000+02:00,2011-10-03 18:51:38.607000+02:00,174180,20000
781,11201,COMPLETE,A_CANCELLED,2011-10-14 10:03:43.703000+02:00,2011-10-03 18:51:38.607000+02:00,174180,20000
782,112,COMPLETE,A_SUBMITTED,2011-10-03 19:15:09.341000+02:00,2011-10-03 19:15:09.340000+02:00,174183,10000
783,112,COMPLETE,A_PARTLYSUBMITTED,2011-10-03 19:15:09.696000+02:00,2011-10-03 19:15:09.340000+02:00,174183,10000
784,112,COMPLETE,A_DECLINED,2011-10-03 19:15:58.626000+02:00,2011-10-03 19:15:09.340000+02:00,174183,10000
785,112,COMPLETE,A_SUBMITTED,2011-10-03 19:17:45.154000+02:00,2011-10-03 19:17:45.153000+02:00,174186,15000
786,112,COMPLETE,A_PARTLYSUBMITTED,2011-10-03 19:17:45.494000+02:00,2011-10-03 19:17:45.153000+02:00,174186,15000
787,10982,COMPLETE,A_PREACCEPTED,2011-10-03 19:41:00.478000+02:00,2011-10-03 19:17:45.153000+02:00,174186,15000
788,11119,COMPLETE,A_DECLINED,2011-10-03 20:46:23.530000+02:00,2011-10-03 19:17:45.153000+02:00,174186,15000
789,112,COMPLETE,A_SUBMITTED,2011-10-03 19:27:36.572000+02:00,2011-10-03 19:27:36.572000+02:00,174189,10000
790,112,COMPLETE,A_PARTLYSUBMITTED,2011-10-03 19:27:36.780000+02:00,2011-10-03 19:27:36.572000+02:00,174189,10000
791,112,COMPLETE,A_DECLINED,2011-10-03 19:28:09.362000+02:00,2011-10-03 19:27:36.572000+02:00,174189,10000
792,112,COMPLETE,A_SUBMITTED,2011-10-03 19:30:21.246000+02:00,2011-10-03 19:30:21.246000+02:00,174192,5000
793,112,COMPLETE,A_PARTLYSUBMITTED,2011-10-03 19:30:21.703000+02:00,2011-10-03 19:30:21.246000+02:00,174192,5000
794,112,COMPLETE,A_DECLINED,2011-10-03 19:31:13.185000+02:00,2011-10-03 19:30:21.246000+02:00,174192,5000
795,112,COMPLETE,A_SUBMITTED,2011-10-03 19:32:45.026000+02:00,2011-10-03 19:32:45.026000+02:00,174195,1600
796,112,COMPLETE,A_PARTLYSUBMITTED,2011-10-03 19:32:45.189000+02:00,2011-10-03 19:32:45.026000+02:00,174195,1600
797,10982,COMPLETE,A_PREACCEPTED,2011-10-03 19:42:16.566000+02:00,2011-10-03 19:32:45.026000+02:00,174195,1600
798,11119,COMPLETE,A_CANCELLED,2011-10-03 20:52:58.373000+02:00,2011-10-03 19:32:45.026000+02:00,174195,1600
799,112,COMPLETE,A_SUBMITTED,2011-10-03 19:33:25.154000+02:00,2011-10-03 19:33:25.154000+02:00,174198,7500
800,112,COMPLETE,A_PARTLYSUBMITTED,2011-10-03 19:33:25.618000+02:00,2011-10-03 19:33:25.154000+02:00,174198,7500
801,10982,COMPLETE,A_PREACCEPTED,2011-10-03 19:43:46.132000+02:00,2011-10-03 19:33:25.154000+02:00,174198,7500
802,11202,COMPLETE,A_CANCELLED,2011-10-04 14:55:36.726000+02:00,2011-10-03 19:33:25.154000+02:00,174198,7500
803,112,COMPLETE,A_SUBMITTED,2011-10-03 19:34:18.768000+02:00,2011-10-03 19:34:18.767000+02:00,174201,5867
804,112,COMPLETE,A_PARTLYSUBMITTED,2011-10-03 19:34:19.077000+02:00,2011-10-03 19:34:18.767000+02:00,174201,5867
805,11119,COMPLETE,A_PREACCEPTED,2011-10-03 19:59:00.934000+02:00,2011-10-03 19:34:18.767000+02:00,174201,5867
806,11202,COMPLETE,A_DECLINED,2011-10-04 16:59:28.728000+02:00,2011-10-03 19:34:18.767000+02:00,174201,5867
807,112,COMPLETE,A_SUBMITTED,2011-10-03 19:37:51.638000+02:00,2011-10-03 19:37:51.638000+02:00,174204,23000
808,112,COMPLETE,A_PARTLYSUBMITTED,2011-10-03 19:37:52.059000+02:00,2011-10-03 19:37:51.638000+02:00,174204,23000
809,11119,COMPLETE,A_DECLINED,2011-10-03 19:56:17.880000+02:00,2011-10-03 19:37:51.638000+02:00,174204,23000
